index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,sum_true.thisRepN,sum_true.thisTrialN,sum_true.thisN,sum_true.thisIndex,dummy_loop.thisRepN,dummy_loop.thisTrialN,dummy_loop.thisN,dummy_loop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,sum_true_exp.thisRepN,sum_true_exp.thisTrialN,sum_true_exp.thisN,sum_true_exp.thisIndex,dummy_loop_exp.thisRepN,dummy_loop_exp.thisTrialN,dummy_loop_exp.thisN,dummy_loop_exp.thisIndex,thisRow.t,notes,Experimenter.started,reminder.started,Experimenter.stopped,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Rating.started,slider.started,text_3.started,button_2.started,Rating.stopped,slider.response,slider.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,Start_Summary.started,text_2.started,Start_Summary.stopped,summary_button.numClicks,summary_button.timesOn,summary_button.timesOff,Summary.started,textbox.started,summary_done.started,Summary.stopped,textbox.text,summary_done.numClicks,summary_done.timesOn,summary_done.timesOff,Multiple_Choice_2.started,Multiple_Choice_2.stopped,A.numClicks,A.timesOn,A.timesOff,B.numClicks,B.timesOn,B.timesOff,C.numClicks,C.timesOn,C.timesOff,D.numClicks,D.timesOn,D.timesOff,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Start_Sum_Exp.started,text_4.started,Start_Sum_Exp.stopped,sum_button.numClicks,sum_button.timesOn,sum_button.timesOff,Thanks.started,text_7.started,text_7.stopped,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_117_condition.wav,Someday__Someday__Maybe__Unabridged___File_052_of_116_1.wav,Maybe bagels are my problem Although one bagel doesn't seem like a lot of food I decide I will finish the bagel but not eat anything the rest of the day Except maybe a salad for dinner or soup No soup has hidden stuff in it Yes I'm fairly certain soup is another food that seems innocent but is actually fattening Chicken broth that only has like seven calories Can I get chicken broth at the deli Where can I get chicken broth You don't need to change anything,What conclusion does the narrator reach about soup?,A. Soup is always low in calories,B. Soup is a hidden source of calories,C. Soup is the healthiest food option,D. Soup is not a good choice for dinner,B. Soup is a hidden source of calories,no,27.07,,,,,,,,,,,,,0,104,104,104,,,,,,,,,3381.3637482080003,,,,,,,,,,,,,,,3382.2296886249997,3382.261627916334,3382.2588003749997,3409.3303046660003,3409.3357090830004,3409.3574581250004,3409.562386875,3409.562386875,3411.5823765000005,3412.390123166,8.0,2.55335895799999,1,[0.8174606659999881],[0.8174628749998192],,,,,,,,,,,,,,,3412.3905805410004,3417.0246280829997,0,,,1,4.624199791000137,4.624202583000169,0,,,0,,,,,,,,,,3381.356624166,3381.3637482080003,3381.3637482080003,3381.3637482080003,3382.229427958,1,[0.8709859999999026],[0.8709885829998711],,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_106_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_047_of_116_2.wav,Someone goes for him Someone does everything for him And he seems miserable He reads everything they write about him in the magazines and he gets so upset When work is over and his wife is back in LA he doesn't seem to know what to do with himself And he goes out with the guys from the crew who aren't even really his friends And they get drunk and it ends up on page six I keep thinking someone should be helping him in a different way or there should be some sort of manual for him because he just doesn't seem to be enjoying any of it,How does the person the narrator works for behave when he's not working?,A. He enjoys his free time and socializes with friends,B. He reads about himself in magazines and gets upset,C. He spends time with his wife in LA,D. He writes a manual for himself to navigate success,B. He reads about himself in magazines and gets upset,no,14.3,,,,,,,,,,,,,0,105,105,105,,,,,,,,,3417.032142,,,,,,,,,,,,,,,3417.664707416,3417.680372291667,3417.6840921250005,3432.0038106660004,3431.9847264580003,3431.995298791,3432.2001782079997,3432.2001782079997,3433.98695975,3434.41159875,6.433333333333334,1.9671350829999028,1,[0.43384050000031493],[0.4338428330001989],,,,,,,,,,,,,,,3434.412045125,3452.9006609999997,0,,,1,18.477856417000112,18.47785945800024,0,,,0,,,,,,,,,,3417.0251440829998,3417.032142,3417.032142,3417.032142,3417.6644778749996,1,[0.637505541000337],[0.6375082080003267],,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_3_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_005_of_116_1.wav,I suppose I did but I'm still too groggy to focus on the details Normally I would have asked our other roommate my best friend Jane but she's been working nights as a PA on that new Russell Blakely movie Since Dan moved into the bedroom downstairs a few months ago I haven't noticed much about him except how unnecessarily tall he is how many hours he spends writing at the computer and the intense fear he seems to have about coming upon either of us when we're not decent Dan come in You're decent,What is the main reason the narrator doesn't ask their roommate Jane for help?,A. Jane is too busy working,B. Jane is not a good friend,C. The narrator doesn't trust Jane,D. The narrator prefers not to talk to anyone,A. Jane is too busy working,yes,7.4175,,,,,,,,,,,,,0,106,106,106,0,0,0,0,0,0,0,0,3464.6804845409997,,,,,,,,,,,,,,,3453.4400939160005,3453.455391916667,3453.454642625,3460.8655569579996,3460.8748859159996,3460.886033125,3461.103805166,3461.103805166,3463.206006958,3464.0510216250004,1.55,2.293248333000065,1,[0.8542274579999685],[0.8542301249999582],,,,,,,3464.6686545000002,3464.6804845409997,3464.6804845409997,3465.325227708,,1,[0.6530309589998069],[0.6530338749998919],,,,,,,,,,,,,,,,,,,,,,3452.9012178330004,3452.9088032910004,3452.9088032910004,3452.9088032910004,3453.439848,1,[0.5367280829996162],[0.5367305830000078],3464.0515185000004,3464.0562310409996,3464.6678338330003,1,[0.6154794579997542],[0.6154824579998603],,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_3_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_005_of_116_1.wav,I suppose I did but I'm still too groggy to focus on the details Normally I would have asked our other roommate my best friend Jane but she's been working nights as a PA on that new Russell Blakely movie Since Dan moved into the bedroom downstairs a few months ago I haven't noticed much about him except how unnecessarily tall he is how many hours he spends writing at the computer and the intense fear he seems to have about coming upon either of us when we're not decent Dan come in You're decent,What is the main reason the narrator doesn't ask their roommate Jane for help?,A. Jane is too busy working,B. Jane is not a good friend,C. The narrator doesn't trust Jane,D. The narrator prefers not to talk to anyone,A. Jane is too busy working,yes,7.4175,,,,,,,,,,,,,0,106,106,106,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_3_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_005_of_116_1.wav,I suppose I did but I'm still too groggy to focus on the details Normally I would have asked our other roommate my best friend Jane but she's been working nights as a PA on that new Russell Blakely movie Since Dan moved into the bedroom downstairs a few months ago I haven't noticed much about him except how unnecessarily tall he is how many hours he spends writing at the computer and the intense fear he seems to have about coming upon either of us when we're not decent Dan come in You're decent,What is the main reason the narrator doesn't ask their roommate Jane for help?,A. Jane is too busy working,B. Jane is not a good friend,C. The narrator doesn't trust Jane,D. The narrator prefers not to talk to anyone,A. Jane is too busy working,yes,7.4175,,,,,,,,,,,,,0,106,106,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3465.3256087910004,3466.927386333,1,1.5916525410002578,1.5916575000001103,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_1_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_004_of_116_0.wav,It was really more of a gargle I tell myself although I don't know which is worse I can just picture the scene post audition That actress we brought her in and she positively belched all over the dialogue Is she any good Well I suppose you could use her if the part calls for lots of gargling Sounds of cruel laughter phones slamming into receivers 8x10 glossies being folded into paper airplanes and aimed into waste paper baskets Career over The end,What was the actress criticized for during her audition?,A. Laughing too loudly,B. Belching during the dialogue,C. Forgetting her lines,D. Wearing the wrong costume,B. Belching during the dialogue,yes,10.74,,,,,,,,,,,,,0,107,107,107,0,0,0,0,0,0,0,0,3482.3647061660004,,,,,,,,,,,,,,,3467.4245896660004,3467.439616041667,3467.4406974579997,3478.1843137080004,3478.187756333,3478.198171833,3478.4026668750003,3478.4026668750003,3481.207013458,3481.84689375,4.533333333333333,2.9838574169998537,1,[0.6494795409998915],[0.6494817909997437],,,,,,,3482.3531057500004,3482.3647061660004,3482.3647061660004,3495.57707225,someone had a lot of gargling and could be used if the scene calls for it,1,[13.220548083000267],[13.220551040999908],,,,,,,,,,,,,,,,,,,,,,3466.927889916,3466.934632875,3466.934632875,3466.934632875,3467.424311625,1,[0.49459983299993837],[0.4946032909997484],3481.8474055409997,3481.8518569159996,3482.352276791,1,[0.5038957080000728],[0.503898541000126],,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_1_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_004_of_116_0.wav,It was really more of a gargle I tell myself although I don't know which is worse I can just picture the scene post audition That actress we brought her in and she positively belched all over the dialogue Is she any good Well I suppose you could use her if the part calls for lots of gargling Sounds of cruel laughter phones slamming into receivers 8x10 glossies being folded into paper airplanes and aimed into waste paper baskets Career over The end,What was the actress criticized for during her audition?,A. Laughing too loudly,B. Belching during the dialogue,C. Forgetting her lines,D. Wearing the wrong costume,B. Belching during the dialogue,yes,10.74,,,,,,,,,,,,,0,107,107,107,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_1_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_004_of_116_0.wav,It was really more of a gargle I tell myself although I don't know which is worse I can just picture the scene post audition That actress we brought her in and she positively belched all over the dialogue Is she any good Well I suppose you could use her if the part calls for lots of gargling Sounds of cruel laughter phones slamming into receivers 8x10 glossies being folded into paper airplanes and aimed into waste paper baskets Career over The end,What was the actress criticized for during her audition?,A. Laughing too loudly,B. Belching during the dialogue,C. Forgetting her lines,D. Wearing the wrong costume,B. Belching during the dialogue,yes,10.74,,,,,,,,,,,,,0,107,107,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3495.5775548330002,3500.586122666,0,,,1,4.998716249999688,4.998719249999795,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_36_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_020_of_116_1.wav,Everyone already knows everyone knows I fell they saw everything I'm humiliated What's that I say trying to buy myself some time to figure out how to respond with dignity nice class I said huh Right Everyone seems to be doing well tonight Oh Right Yes they do Did you by any chance see my monologue No sorry but I heard part of it on the monitor sound like you really went for it Oh Thanks Yes I do think I went for it,How does the narrator feel after the monologue?,A. She is humiliated,B. She is satisfied,C. She is happy,D. She is moved by it,A. She is humiliated,no,7.4575,,,,,,,,,,,,,0,108,108,108,,,,,,,,,3500.601484416,,,,,,,,,,,,,,,3502.603389666,3502.6186023746673,3502.617418375,3510.086236458,3510.090350083,3510.1015796660004,3510.3303214159996,3510.3303214159996,3512.4894843330003,3514.8376392500004,4.575,3.997670042000209,1,[2.3577250829998775],[2.3577275410002585],,,,,,,,,,,,,,,3514.838049833,3522.006223083,1,7.159925208999994,7.159927874999994,0,,,0,,,0,,,,,,,,,,3500.58665,3500.601484416,3500.601484416,3500.601484416,3502.603145166,1,[2.0157486670000253],[2.015751999999793],,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_24_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_015_of_116_0.wav,Thanks I say and then for no reason Any adjustments Stupid stupid Don't ask to do it again when you don't know what you did in the first place They both cock their heads at the same angle like two puppies in a pet store window Then they nod to each other again Sure yeah let's do one more just for kicks Yeah I mean that was great but let's in this one really have fun with it but also take it seriously like you did Yeah serious but fun like you're talking to your best friend Yeah like you're sharing a secret with your best friend,What do the casting directors suggest after the narrator's audition?,A. They compliment her performance,B. They ask her to do it in a more fun but serious way,C. They reject her immediately,D. They offer her the role,B. They ask her to do it in a more fun but serious way,yes,11.2125,,,,,,,,,,,,,0,109,109,109,0,0,0,0,0,0,0,0,3538.156327083,,,,,,,,,,,,,,,3522.4211916249997,3522.4364548746667,3522.43763175,3533.6466436250003,3533.6526875,3533.663879416,3533.869585083,3533.869585083,3536.138590666,3536.889969541,2.35,2.4501772919998075,1,[0.760669166000298],[0.7606714160001502],,,,,,,3538.145485291,3538.156327083,3538.156327083,3547.204238083,someone is a secret best friend,1,[9.05542104199958],[9.055424541999855],,,,,,,,,,,,,,,,,,,,,,3522.0068078329996,3522.0196475000002,3522.0196475000002,3522.0196475000002,3522.420951416,1,[0.41220437499987383],[0.41220700000030774],3536.8904840000005,3536.903263,3538.1447145,1,[1.2535197499996684],[1.2535224169996582],,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_24_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_015_of_116_0.wav,Thanks I say and then for no reason Any adjustments Stupid stupid Don't ask to do it again when you don't know what you did in the first place They both cock their heads at the same angle like two puppies in a pet store window Then they nod to each other again Sure yeah let's do one more just for kicks Yeah I mean that was great but let's in this one really have fun with it but also take it seriously like you did Yeah serious but fun like you're talking to your best friend Yeah like you're sharing a secret with your best friend,What do the casting directors suggest after the narrator's audition?,A. They compliment her performance,B. They ask her to do it in a more fun but serious way,C. They reject her immediately,D. They offer her the role,B. They ask her to do it in a more fun but serious way,yes,11.2125,,,,,,,,,,,,,0,109,109,109,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_24_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_015_of_116_0.wav,Thanks I say and then for no reason Any adjustments Stupid stupid Don't ask to do it again when you don't know what you did in the first place They both cock their heads at the same angle like two puppies in a pet store window Then they nod to each other again Sure yeah let's do one more just for kicks Yeah I mean that was great but let's in this one really have fun with it but also take it seriously like you did Yeah serious but fun like you're talking to your best friend Yeah like you're sharing a secret with your best friend,What do the casting directors suggest after the narrator's audition?,A. They compliment her performance,B. They ask her to do it in a more fun but serious way,C. They reject her immediately,D. They offer her the role,B. They ask her to do it in a more fun but serious way,yes,11.2125,,,,,,,,,,,,,0,109,109,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3547.2046767909997,3553.0723711660003,0,,,1,5.857352834000267,5.857355750000352,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
,Someday_77_condition.wav,Someday__Someday__Maybe__Unabridged___File_035_of_116_5.wav,I'm embarrassed to tell a stranger even a kind one all that I've been hoping for What a dumb question I'm asking It's torture telling someone what you want when you don't have it yet isn't it Barney says How are you supposed to know yet Am I right That makes me laugh Yes As my father the great Broadway director Irving Sparks always used to say we all have to start somewhere So start somewhere anywhere Give me an idea of what it is you'd like to do Tell me everything What is your dream,What advice that Barney Sparks give to the narrator?,A. To be picky,B. To start from somewhere,C. To find something else to do,D. To patiently wait for the right part,B. To start from somewhere,no,29.29,,,,,,,,,,,,,0,110,110,110,,,,,,,,,3553.0797475,,,,,,,,,,,,,,,3553.6294067500003,3553.6784666660005,3553.669698666,3582.9573981249996,3582.977559416,3582.9987192910003,3583.2174401660004,3583.2174401660004,3585.4836315410002,3586.9098590000003,6.95,2.839983624999604,1,[1.435706332999871],[1.4357087909997972],,,,,,,,,,,,,,,3586.910333,3590.475596458,0,,,1,3.556444707999617,3.556447666999702,0,,,0,,,,,,,,,,3553.0728389160004,3553.0797475,3553.0797475,3553.0797475,3553.6292034999997,1,[0.5546812080001473],[0.5546837500000947],,,,,,,,,,,p_6,001,2024-05-08_12h00.01.482,speech_rate,2023.2.3,None,2024-05-08 12h04.26.910917 -0700,
